Lat,Lon
-40.916,142.455
-40.983,142.483
-41.048,142.506
-41.111,142.525
-41.155,142.541
-41.163,142.564
-41.141,142.597
-41.104,142.633
-41.068,142.671
-41.031,142.709
-40.985,142.733
-40.913,142.717
-40.815,142.671
-40.702,142.618
-40.59,142.569
-40.479,142.522
-40.387,142.46
-40.34,142.366
-40.343,142.235
-40.372,142.116
-40.403,141.999
-40.437,141.883
-40.477,141.809
-40.52,141.82
-40.565,141.898
-40.611,142.008
-40.654,142.122
-40.695,142.248
-40.729,142.359
-40.754,142.429
-40.769,142.461
-40.776,142.474
-40.784,142.488
-40.791,142.503
-40.79,142.51
-40.763,142.506
-40.702,142.488
-40.624,142.465
-40.548,142.445
-40.473,142.429
-40.4,142.409
-40.346,142.383
-40.323,142.359
-40.318,142.338
-40.314,142.317
-40.31,142.296
-40.314,142.284
-40.328,142.296
-40.347,142.331
-40.367,142.375
-40.388,142.419
-40.409,142.464
-40.436,142.513
-40.472,142.544
-40.512,142.558
-40.551,142.564
-40.59,142.57
-40.629,142.576
-40.646,142.577
-40.614,142.593
-40.535,142.635
-40.437,142.693
-40.342,142.751
-40.252,142.81
-40.173,142.869
-40.122,142.916
-40.101,142.938
-40.095,142.946
-40.089,142.953
-40.082,142.961
-40.082,142.969
-40.097,142.983
-40.128,143.007
-40.166,143.04
-40.203,143.073
-40.241,143.105
-40.27,143.152
-40.27,143.197
-40.242,143.247
-40.201,143.298
-40.162,143.348
-40.125,143.397
-40.09,143.443
-40.056,143.483
-40.022,143.516
-39.987,143.546
-39.952,143.579
-39.917,143.612
-39.891,143.626
-39.891,143.595
-39.921,143.516
-39.968,143.419
-40.017,143.324
-40.066,143.219
-40.108,143.156
-40.122,143.17
-40.091,143.237
-40.04,143.329
-39.99,143.422
-39.943,143.517
-39.899,143.582
-39.878,143.578
-39.893,143.494
-39.937,143.373
-39.988,143.25
-40.043,143.118
-40.117,142.993
-40.202,142.883
-40.278,142.802
-40.342,142.742
-40.404,142.682
-40.464,142.622
-40.526,142.58
-40.598,142.566
-40.684,142.577
-40.78,142.606
-40.878,142.639
-40.979,142.679
-41.052,142.749
-41.071,142.844
-41.033,142.964
-40.968,143.103
-40.906,143.241
-40.849,143.379
-40.79,143.5
-40.72,143.593
-40.638,143.659
-40.549,143.709
-40.461,143.757
-40.374,143.805
-40.29,143.848
-40.218,143.879
-40.163,143.897
-40.117,143.911
-40.073,143.925
-40.03,143.94
-39.984,143.953
-39.932,143.964
-39.875,143.97
-39.814,143.972
-39.752,143.974
-39.691,143.977
-39.643,143.922
-39.637,143.742
-39.689,143.428
-39.778,143.105
-39.877,142.816
-39.985,142.559
-40.103,142.408
-40.203,142.361
-40.276,142.386
-40.335,142.444
-40.395,142.508
-40.455,142.576
-40.516,142.636
-40.58,142.685
-40.638,142.738
-40.69,142.799
-40.743,142.858
-40.798,142.911
-40.839,142.965
-40.856,143.022
-40.854,143.081
-40.844,143.14
-40.834,143.199
-40.824,143.258
-40.807,143.31
-40.768,143.344
-40.702,143.365
-40.623,143.381
-40.546,143.4
-40.469,143.42
-40.402,143.441
-40.356,143.462
-40.338,143.479
-40.333,143.492
-40.328,143.505
-40.323,143.519
-40.317,143.526
-40.307,143.52
-40.295,143.5
-40.282,143.472
-40.269,143.445
-40.256,143.419
-40.245,143.388
-40.237,143.355
-40.236,143.32
-40.239,143.284
-40.242,143.248
-40.246,143.213
-40.253,143.184
-40.262,143.169
-40.27,143.168
-40.275,143.174
-40.279,143.179
-40.284,143.185
-40.282,143.169
-40.262,143.081
-40.228,142.914
-40.193,142.717
-40.159,142.52
-40.13,142.327
-40.121,142.16
-40.162,142.099
-40.249,142.145
-40.356,142.239
-40.466,142.326
-40.58,142.408
-40.68,142.482
-40.743,142.513
-40.772,142.497
-40.788,142.454
-40.805,142.412
-40.823,142.37
-40.855,142.334
-40.908,142.348
-40.97,142.427
-41.033,142.533
-41.094,142.633
-41.152,142.737
-41.195,142.829
-41.207,142.927
-41.193,143.026
-41.167,143.126
-41.14,143.225
-41.114,143.324
-41.093,143.407
-41.077,143.459
-41.065,143.478
-41.053,143.479
-41.04,143.48
-41.028,143.481
-41.011,143.492
-40.992,143.526
-40.97,143.587
-40.948,143.664
-40.926,143.74
-40.903,143.814
-40.877,143.878
-40.841,143.923
-40.795,143.949
-40.743,143.964
-40.692,143.98
-40.642,143.997
-40.598,144.025
-40.566,144.071
-40.547,144.135
-40.534,144.208
-40.522,144.281
-40.511,144.355
-40.491,144.425
-40.452,144.487
-40.395,144.54
-40.329,144.586
-40.262,144.632
-40.194,144.677
-40.137,144.716
-40.107,144.746
-40.106,144.766
-40.119,144.783
-40.133,144.799
-40.146,144.815
-40.153,144.837
-40.145,144.87
-40.122,144.916
-40.091,144.969
-40.06,145.022
-40.03,145.076
-40.005,145.12
-39.991,145.141
-39.99,145.137
-39.996,145.118
-40.003,145.1
-40.009,145.082
-40.009,145.068
-39.991,145.065
-39.951,145.074
-39.897,145.09
-39.842,145.107
-39.786,145.123
-39.726,145.121
-39.669,145.084
-39.621,145.01
-39.584,144.918
-39.549,144.822
-39.516,144.724
-39.499,144.624
-39.505,144.53
-39.53,144.441
-39.566,144.352
-39.606,144.257
-39.652,144.155
-39.715,144.05
-39.803,143.941
-39.907,143.838
-40.021,143.752
-40.142,143.688
-40.269,143.643
-40.402,143.593
-40.536,143.492
-40.659,143.326
-40.764,143.136
-40.861,142.943
-40.951,142.752
-41.011,142.615
-41.055,142.579
-41.09,142.627
-41.123,142.695
-41.157,142.769
-41.192,142.852
-41.219,142.939
-41.23,143.031
-41.227,143.139
-41.216,143.261
-41.203,143.38
-41.187,143.494
-41.174,143.58
-41.173,143.616
-41.182,143.604
-41.199,143.57
-41.215,143.537
-41.233,143.505
-41.25,143.494
-41.265,143.526
-41.276,143.602
-41.281,143.7
-41.287,143.796
-41.295,143.889
-41.299,143.97
-41.286,144.031
-41.254,144.075
-41.214,144.11
-41.176,144.145
-41.138,144.177
-41.098,144.208
-41.051,144.235
-40.997,144.256
-40.94,144.273
-40.884,144.293
-40.83,144.316
-40.773,144.335
-40.709,144.343
-40.642,144.341
-40.572,144.336
-40.503,144.333
-40.434,144.333
-40.368,144.348
-40.301,144.389
-40.227,144.452
-40.148,144.523
-40.065,144.596
-39.98,144.671
-39.888,144.709
-39.801,144.666
-39.735,144.543
-39.684,144.389
-39.636,144.239
-39.592,144.095
-39.567,143.971
-39.573,143.88
-39.608,143.823
-39.661,143.779
-39.718,143.732
-39.777,143.681
-39.867,143.65
-40.005,143.663
-40.201,143.738
-40.416,143.844
-40.637,143.959
-40.868,144.088
-41.074,144.213
-41.21,144.308
-41.279,144.369
-41.313,144.412
-41.345,144.456
-41.376,144.5
-41.395,144.524
-41.397,144.52
-41.391,144.495
-41.384,144.462
-41.377,144.429
-41.37,144.395
-41.364,144.369
-41.362,144.355
-41.362,144.349
-41.362,144.347
-41.362,144.346
-41.362,144.344
-41.363,144.342
-41.369,144.344
-41.379,144.35
-41.392,144.359
-41.405,144.368
-41.418,144.378
-41.422,144.39
-41.41,144.407
-41.383,144.428
-41.348,144.45
-41.314,144.472
-41.278,144.494
-41.246,144.523
-41.223,144.565
-41.209,144.62
-41.197,144.678
-41.185,144.735
-41.171,144.791
-41.16,144.835
-41.154,144.855
-41.152,144.845
-41.152,144.821
-41.153,144.797
-41.154,144.772
-41.164,144.749
-41.19,144.722
-41.229,144.695
-41.273,144.667
-41.317,144.638
-41.361,144.607
-41.402,144.567
-41.437,144.517
-41.464,144.462
-41.487,144.409
-41.51,144.356
-41.534,144.305
-41.557,144.254
-41.584,144.206
-41.615,144.16
-41.65,144.115
-41.685,144.07
-41.721,144.026
-41.747,143.997
-41.751,143.995
-41.737,144.016
-41.715,144.048
-41.693,144.079
-41.67,144.11
-41.652,144.139
-41.645,144.162
-41.646,144.175
-41.648,144.183
-41.65,144.191
-41.652,144.199
-41.648,144.21
-41.631,144.228
-41.601,144.253
-41.565,144.283
-41.53,144.313
-41.497,144.344
-41.464,144.366
-41.433,144.375
-41.402,144.371
-41.372,144.361
-41.342,144.351
-41.313,144.341
-41.284,144.341
-41.256,144.359
-41.231,144.392
-41.208,144.433
-41.186,144.473
-41.165,144.512
-41.143,144.548
-41.117,144.577
-41.089,144.601
-41.058,144.623
-41.029,144.645
-41.0,144.669
-40.97,144.693
-40.937,144.715
-40.901,144.737
-40.864,144.758
-40.826,144.778
-40.789,144.799
-40.758,144.819
-40.74,144.837
-40.736,144.853
-40.737,144.867
-40.738,144.881
-40.739,144.895
-40.732,144.915
-40.708,144.949
-40.669,145.0
-40.62,145.06
-40.571,145.121
-40.52,145.181
-40.472,145.231
-40.435,145.259
-40.408,145.265
-40.387,145.26
-40.366,145.256
-40.345,145.252
-40.326,145.251
-40.309,145.259
-40.294,145.273
-40.281,145.29
-40.269,145.306
-40.256,145.322
-40.249,145.338
-40.252,145.36
-40.266,145.391
-40.283,145.427
-40.3,145.461
-40.317,145.495
-40.329,145.531
-40.333,145.566
-40.327,145.596
-40.317,145.624
-40.307,145.652
-40.297,145.679
-40.289,145.696
-40.286,145.695
-40.288,145.676
-40.293,145.649
-40.298,145.622
-40.303,145.595
-40.309,145.572
-40.317,145.558
-40.328,145.553
-40.338,145.553
-40.349,145.554
-40.36,145.554
-40.368,145.547
-40.373,145.526
-40.375,145.492
-40.377,145.452
-40.379,145.412
-40.381,145.371
-40.384,145.343
-40.388,145.335
-40.39,145.347
-40.389,145.371
-40.388,145.395
-40.387,145.419
-40.391,145.436
-40.408,145.438
-40.44,145.425
-40.481,145.405
-40.522,145.386
-40.563,145.367
-40.599,145.351
-40.622,145.344
-40.632,145.346
-40.634,145.352
-40.635,145.359
-40.636,145.365
-40.641,145.367
-40.651,145.361
-40.668,145.347
-40.689,145.328
-40.709,145.309
-40.73,145.29
-40.742,145.282
-40.736,145.296
-40.715,145.328
-40.689,145.371
-40.663,145.415
-40.638,145.458
-40.615,145.496
-40.595,145.522
-40.579,145.536
-40.567,145.544
-40.554,145.552
-40.542,145.56
-40.537,145.571
-40.543,145.586
-40.556,145.608
-40.568,145.635
-40.581,145.663
-40.593,145.69
-40.603,145.717
-40.609,145.741
-40.615,145.76
-40.621,145.776
-40.627,145.791
-40.634,145.805
-40.637,145.823
-40.639,145.846
-40.637,145.876
-40.636,145.911
-40.635,145.945
-40.633,145.98
-40.637,146.014
-40.651,146.046
-40.677,146.076
-40.71,146.105
-40.743,146.134
-40.776,146.166
-40.803,146.191
-40.812,146.2
-40.799,146.193
-40.773,146.178
-40.748,146.163
-40.722,146.148
-40.703,146.133
-40.698,146.127
-40.709,146.13
-40.728,146.14
-40.747,146.149
-40.765,146.158
-40.777,146.169
-40.773,146.184
-40.747,146.206
-40.708,146.232
-40.668,146.26
-40.625,146.288
-40.573,146.298
-40.502,146.284
-40.415,146.247
-40.32,146.2
-40.224,146.149
-40.126,146.091
-40.028,145.998
-39.959,145.836
-39.916,145.634
-39.892,145.403
-39.877,145.163
-39.873,144.913
-39.888,144.708
-39.925,144.589
-39.977,144.546
-40.04,144.537
-40.104,144.532
-40.167,144.529
-40.227,144.531
-40.283,144.54
-40.333,144.556
-40.379,144.575
-40.426,144.593
-40.473,144.61
-40.522,144.607
-40.571,144.571
-40.622,144.504
-40.674,144.426
-40.728,144.349
-40.784,144.275
-40.83,144.207
-40.853,144.148
-40.854,144.098
-40.845,144.051
-40.835,144.005
-40.825,143.961
-40.822,143.928
-40.828,143.921
-40.841,143.941
-40.857,143.975
-40.872,144.01
-40.887,144.045
-40.894,144.077
-40.886,144.099
-40.862,144.107
-40.83,144.109
-40.799,144.11
-40.77,144.113
-40.747,144.117
-40.741,144.126
-40.751,144.145
-40.771,144.171
-40.79,144.199
-40.809,144.23
-40.83,144.255
-40.859,144.265
-40.899,144.254
-40.946,144.23
-40.995,144.205
-41.044,144.178
-41.089,144.153
-41.116,144.14
-41.123,144.146
-41.12,144.165
-41.116,144.184
-41.113,144.202
-41.105,144.21
-41.09,144.196
-41.064,144.157
-41.032,144.101
-40.999,144.043
-40.964,143.981
-40.943,143.925
-40.952,143.873
-40.994,143.817
-41.052,143.749
-41.111,143.677
-41.17,143.604
-41.206,143.539
-41.192,143.507
-41.127,143.518
-41.039,143.549
-40.949,143.578
-40.862,143.606
-40.78,143.634
-40.71,143.663
-40.652,143.692
-40.6,143.723
-40.547,143.754
-40.493,143.784
-40.439,143.832
-40.383,143.919
-40.324,144.046
-40.263,144.197
-40.202,144.348
-40.141,144.499
-40.099,144.609
-40.093,144.612
-40.125,144.484
-40.174,144.282
-40.222,144.085
-40.271,143.892
-40.321,143.744
-40.385,143.697
-40.464,143.757
-40.549,143.866
-40.629,143.97
-40.707,144.072
-40.801,144.164
-40.913,144.218
-41.024,144.211
-41.115,144.153
-41.197,144.08
-41.27,143.988
-41.311,143.884
-41.308,143.793
-41.268,143.731
-41.215,143.69
-41.16,143.647
-41.104,143.606
-41.045,143.568
-40.984,143.53
-40.925,143.485
-40.867,143.434
-40.81,143.384
-40.753,143.337
-40.697,143.29
-40.653,143.259
-40.629,143.257
-40.617,143.274
-40.602,143.288
-40.584,143.301
-40.606,143.317
-40.692,143.322
-40.797,143.292
-40.878,143.228
-40.938,143.155
-40.98,143.073
-40.979,142.988
-40.931,142.92
-40.859,142.879
-40.78,142.857
-40.698,142.838
-40.611,142.818
-40.555,142.792
-40.579,142.766
-40.684,142.761
-40.828,142.776
-40.978,142.802
-41.132,142.83
-41.271,142.868
-41.37,142.912
-41.427,142.954
-41.464,142.998
-41.5,143.042
-41.536,143.085
-41.563,143.13
-41.579,143.183
-41.582,143.232
-41.576,143.276
-41.571,143.319
-41.566,143.364
-41.555,143.407
-41.521,143.446
-41.458,143.478
-41.383,143.507
-41.31,143.54
-41.239,143.577
-41.172,143.599
-41.117,143.59
-41.078,143.558
-41.053,143.516
-41.029,143.475
-41.006,143.433
-40.983,143.405
-40.955,143.399
-40.919,143.412
-40.874,143.432
-40.83,143.454
-40.786,143.477
-40.744,143.488
-40.706,143.478
-40.676,143.452
-40.651,143.421
-40.627,143.389
-40.602,143.356
-40.579,143.337
-40.559,143.34
-40.54,143.363
-40.522,143.395
-40.504,143.428
-40.486,143.461
-40.467,143.49
-40.442,143.515
-40.412,143.539
-40.38,143.562
-40.348,143.587
-40.316,143.614
-40.28,143.64
-40.238,143.662
-40.189,143.676
-40.138,143.687
-40.087,143.697
-40.035,143.708
-39.994,143.724
-39.973,143.747
-39.975,143.775
-39.989,143.805
-40.002,143.836
-40.015,143.867
-40.026,143.889
-40.031,143.89
-40.033,143.872
-40.032,143.846
-40.032,143.82
-40.031,143.793
-40.031,143.76
-40.032,143.715
-40.031,143.661
-40.029,143.605
-40.028,143.548
-40.027,143.492
-40.033,143.436
-40.054,143.378
-40.094,143.319
-40.145,143.259
-40.197,143.199
-40.249,143.139
-40.312,143.095
-40.402,143.092
-40.523,143.143
-40.668,143.232
-40.829,143.329
-41.006,143.434
-41.154,143.552
-41.222,143.675
-41.197,143.791
-41.136,143.898
-41.079,144.013
-41.024,144.134
-40.973,144.232
-40.929,144.282
-40.891,144.281
-40.857,144.254
-40.824,144.229
-40.791,144.205
-40.761,144.185
-40.736,144.171
-40.716,144.162
-40.698,144.155
-40.681,144.147
-40.663,144.14
-40.646,144.126
-40.629,144.102
-40.612,144.07
-40.594,144.036
-40.576,144.002
-40.558,143.969
-40.537,143.946
-40.508,143.942
-40.473,143.957
-40.434,143.983
-40.396,144.01
-40.357,144.038
-40.321,144.063
-40.287,144.081
-40.256,144.086
-40.226,144.084
-40.195,144.079
-40.164,144.074
-40.129,144.073
-40.09,144.085
-40.046,144.112
-40.001,144.15
-39.955,144.189
-39.909,144.228
-39.871,144.256
-39.847,144.26
-39.838,144.234
-39.835,144.193
-39.832,144.152
-39.829,144.109
-39.825,144.07
-39.822,144.044
-39.824,144.036
-39.83,144.038
-39.837,144.041
-39.843,144.043
-39.854,144.038
-39.873,144.016
-39.9,143.972
-39.93,143.917
-39.962,143.86
-39.995,143.803
-40.045,143.768
-40.122,143.78
-40.23,143.839
-40.352,143.918
-40.473,143.993
-40.597,144.067
-40.732,144.129
-40.875,144.177
-41.001,144.216
-41.104,144.254
-41.201,144.293
-41.295,144.329
-41.361,144.358
-41.386,144.372
-41.381,144.37
-41.363,144.36
-41.345,144.35
-41.328,144.34
-41.313,144.332
-41.303,144.33
-41.3,144.335
-41.3,144.345
-41.301,144.356
-41.302,144.367
-41.299,144.383
-41.289,144.408
-41.274,144.439
-41.258,144.471
-41.241,144.505
-41.224,144.539
-41.21,144.573
-41.201,144.605
-41.197,144.639
-41.194,144.675
-41.191,144.712
-41.187,144.749
-41.175,144.794
-41.145,144.854
-41.097,144.929
-41.04,145.011
-40.983,145.093
-40.928,145.175
-40.871,145.247
-40.81,145.305
-40.746,145.348
-40.679,145.384
-40.611,145.422
-40.541,145.461
-40.489,145.491
-40.472,145.501
-40.491,145.491
-40.525,145.473
-40.56,145.453
-40.595,145.433
-40.625,145.415
-40.646,145.399
-40.66,145.386
-40.671,145.374
-40.681,145.361
-40.691,145.348
-40.705,145.337
-40.726,145.331
-40.754,145.335
-40.784,145.343
-40.814,145.354
-40.843,145.366
-40.874,145.365
-40.908,145.338
-40.95,145.289
-40.999,145.231
-41.047,145.174
-41.097,145.12
-41.144,145.075
-41.186,145.048
-41.219,145.037
-41.246,145.034
-41.273,145.032
-41.3,145.03
-41.324,145.013
-41.343,144.963
-41.358,144.883
-41.374,144.791
-41.395,144.7
-41.419,144.611
-41.436,144.544
-41.431,144.518
-41.403,144.532
-41.365,144.565
-41.327,144.596
-41.29,144.626
-41.26,144.636
-41.243,144.61
-41.238,144.546
-41.24,144.46
-41.241,144.373
-41.242,144.283
-41.229,144.201
-41.186,144.139
-41.111,144.106
-41.018,144.092
-40.919,144.082
-40.818,144.074
-40.711,144.059
-40.599,144.022
-40.486,143.952
-40.381,143.855
-40.281,143.751
-40.186,143.639
-40.106,143.514
-40.055,143.385
-40.032,143.278
-40.018,143.203
-40.007,143.134
-39.998,143.07
-40.024,143.02
-40.109,142.976
-40.24,142.913
-40.382,142.842
-40.524,142.768
-40.665,142.691
-40.776,142.629
-40.83,142.597
-40.837,142.59
-40.825,142.593
-40.814,142.596
-40.802,142.599
-40.798,142.6
-40.804,142.604
-40.809,142.62
-40.811,142.647
-40.814,142.674
-40.817,142.699
-40.792,142.747
-40.714,142.828
-40.588,142.912
-40.443,142.991
-40.295,143.07
-40.146,143.148
-40.005,143.194
-39.901,143.196
-39.845,143.159
-39.813,143.109
-39.784,143.06
-39.756,143.006
-39.756,142.99
-39.793,143.048
-39.856,143.166
-39.932,143.314
-40.014,143.457
-40.107,143.6
-40.232,143.723
-40.39,143.8
-40.561,143.831
-40.703,143.844
-40.82,143.868
-40.918,143.903
-40.963,143.909
-40.946,143.859
-40.888,143.767
-40.827,143.672
-40.763,143.589
-40.703,143.516
-40.657,143.476
-40.638,143.469
-40.647,143.481
-40.662,143.496
-40.677,143.511
-40.691,143.528
-40.71,143.549
-40.742,143.585
-40.79,143.643
-40.849,143.711
-40.905,143.778
-40.958,143.845
-41.021,143.9
-41.104,143.921
-41.211,143.898
-41.323,143.858
-41.433,143.82
-41.543,143.782
-41.623,143.758
-41.647,143.766
-41.626,143.798
-41.585,143.839
-41.544,143.88
-41.501,143.922
-41.47,143.956
-41.463,143.966
-41.473,143.953
-41.487,143.928
-41.5,143.904
-41.512,143.879
-41.51,143.865
-41.478,143.874
-41.419,143.902
-41.348,143.939
-41.278,143.979
-41.207,144.021
-41.142,144.035
-41.085,144.003
-41.031,143.931
-40.98,143.84
-40.928,143.748
-40.873,143.654
-40.821,143.59
-40.781,143.573
-40.749,143.606
-40.72,143.661
-40.691,143.715
-40.662,143.769
-40.628,143.804
-40.582,143.804
-40.524,143.771
-40.461,143.722
-40.398,143.673
-40.334,143.625
-40.271,143.597
-40.208,143.606
-40.147,143.653
-40.087,143.717
-40.025,143.78
-39.963,143.846
-39.914,143.902
-39.893,143.933
-39.903,143.935
-39.927,143.922
-39.952,143.909
-39.977,143.896
-40.0,143.881
-40.018,143.863
-40.029,143.839
-40.034,143.811
-40.04,143.783
-40.048,143.755
-40.086,143.738
-40.188,143.748
-40.357,143.792
-40.55,143.857
-40.738,143.93
-40.923,144.013
-41.067,144.083
-41.127,144.114
-41.108,144.111
-41.047,144.089
-40.987,144.068
-40.928,144.05
-40.869,144.02
-40.813,143.966
-40.765,143.892
-40.725,143.809
-40.684,143.725
-40.643,143.638
-40.603,143.559
-40.565,143.492
-40.532,143.436
-40.502,143.389
-40.472,143.343
-40.442,143.298
-40.415,143.259
-40.393,143.234
-40.378,143.221
-40.366,143.213
-40.354,143.204
-40.341,143.196
-40.333,143.185
-40.333,143.169
-40.342,143.151
-40.352,143.133
-40.362,143.114
-40.373,143.096
-40.385,143.081
-40.396,143.07
-40.406,143.056
-40.415,143.035
-40.423,143.014
-40.43,142.991
-40.433,142.981
-40.425,142.994
-40.409,143.039
-40.388,143.102
-40.367,143.161
-40.345,143.22
-40.325,143.27
-40.313,143.304
-40.314,143.32
-40.321,143.328
-40.329,143.336
-40.336,143.344
-40.342,143.357
-40.34,143.384
-40.322,143.427
-40.295,143.477
-40.268,143.527
-40.242,143.576
-40.206,143.632
-40.152,143.696
-40.086,143.762
-40.018,143.827
-39.953,143.892
-39.89,143.956
-39.829,144.021
-39.77,144.085
-39.708,144.145
-39.645,144.203
-39.584,144.261
-39.523,144.317
-39.464,144.352
-39.416,144.354
-39.38,144.335
-39.35,144.311
-39.321,144.287
-39.293,144.265
-39.268,144.252
-39.239,144.248
-39.203,144.242
-39.163,144.232
-39.123,144.221
-39.083,144.21
-39.075,144.175
-39.133,144.089
-39.257,143.961
-39.424,143.82
-39.622,143.705
-39.851,143.63
-40.083,143.615
-40.279,143.673
-40.43,143.784
-40.558,143.911
-40.677,144.03
-40.787,144.139
-40.893,144.219
-40.988,144.239
-41.062,144.187
-41.119,144.089
-41.168,143.978
-41.21,143.853
-41.232,143.728
-41.227,143.64
-41.201,143.604
-41.165,143.594
-41.128,143.583
-41.091,143.572
-41.047,143.544
-40.991,143.482
-40.926,143.387
-40.859,143.282
-40.792,143.178
-40.724,143.074
-40.666,143.006
-40.633,142.999
-40.627,143.044
-40.633,143.112
-40.639,143.179
-40.644,143.246
-40.651,143.294
-40.66,143.309
-40.667,143.295
-40.672,143.268
-40.677,143.241
-40.681,143.214
-40.682,143.195
-40.677,143.186
-40.67,143.186
-40.664,143.192
-40.657,143.197
-40.65,143.203
-40.646,143.206
-40.642,143.201
-40.633,143.189
-40.617,143.171
-40.601,143.153
-40.585,143.135
-40.563,143.116
-40.534,143.093
-40.505,143.069
-40.48,143.047
-40.454,143.025
-40.428,143.004
-40.409,142.987
-40.403,142.982
-40.407,142.99
-40.416,143.008
-40.424,143.025
-40.432,143.042
-40.432,143.061
-40.412,143.08
-40.37,143.099
-40.315,143.115
-40.26,143.133
-40.204,143.153
-40.158,143.166
-40.141,143.165
-40.159,143.149
-40.196,143.128
-40.233,143.107
-40.27,143.077
-40.299,143.076
-40.297,143.087
-40.258,143.117
-40.196,143.149
-40.13,143.176
-40.059,143.198
-39.992,143.232
-39.947,143.293
-39.922,143.371
-39.908,143.459
-39.893,143.546
-39.877,143.634
-39.859,143.719
-39.838,143.799
-39.817,143.874
-39.796,143.946
-39.772,144.015
-39.748,144.081
-39.727,144.141
-39.712,144.191
-39.705,144.237
-39.702,144.285
-39.701,144.334
-39.701,144.385
-39.706,144.432
-39.72,144.47
-39.743,144.499
-39.772,144.523
-39.8,144.547
-39.829,144.572
-39.878,144.607
-39.964,144.66
-40.087,144.735
-40.222,144.817
-40.349,144.894
-40.468,144.97
-40.575,145.032
-40.664,145.066
-40.734,145.073
-40.796,145.064
-40.858,145.052
-40.92,145.035
-40.981,145.019
-41.04,145.019
-41.093,145.033
-41.14,145.055
-41.189,145.081
-41.236,145.109
-41.279,145.129
-41.313,145.138
-41.34,145.141
-41.364,145.142
-41.388,145.145
-41.412,145.149
-41.432,145.162
-41.445,145.188
-41.449,145.216
-41.448,145.242
-41.448,145.269
-41.449,145.296
-41.445,145.311
-41.432,145.298
-41.411,145.264
-41.39,145.225
-41.37,145.187
-41.35,145.151
-41.326,145.117
-41.291,145.087
-41.248,145.066
-41.199,145.049
-41.152,145.034
-41.105,145.022
-41.063,145.013
-41.032,145.007
-41.016,145.005
-41.007,145.004
-40.999,145.004
-40.99,145.004
-40.982,145.011
-40.973,145.032
-40.962,145.069
-40.949,145.114
-40.938,145.159
-40.927,145.204
-40.911,145.245
-40.882,145.276
-40.843,145.299
-40.801,145.32
-40.759,145.341
-40.72,145.363
-40.687,145.38
-40.669,145.384
-40.663,145.378
-40.663,145.369
-40.663,145.359
-40.663,145.35
-40.661,145.353
-40.654,145.382
-40.639,145.433
-40.62,145.495
-40.601,145.557
-40.583,145.619
-40.565,145.67
-40.552,145.697
-40.541,145.701
-40.531,145.691
-40.522,145.681
-40.512,145.672
-40.499,145.664
-40.481,145.664
-40.462,145.676
-40.443,145.697
-40.424,145.718
-40.405,145.739
-40.384,145.752
-40.36,145.745
-40.334,145.713
-40.308,145.665
-40.283,145.614
-40.259,145.56
-40.24,145.503
-40.228,145.443
-40.222,145.382
-40.217,145.323
-40.214,145.263
-40.211,145.202
-40.211,145.137
-40.217,145.07
-40.228,145.0
-40.241,144.928
-40.255,144.857
-40.268,144.789
-40.283,144.732
-40.3,144.694
-40.318,144.672
-40.338,144.658
-40.357,144.645
-40.376,144.631
-40.395,144.615
-40.41,144.599
-40.421,144.585
-40.432,144.572
-40.442,144.558
-40.453,144.544
-40.457,144.546
-40.448,144.577
-40.425,144.636
-40.395,144.706
-40.365,144.774
-40.335,144.841
-40.307,144.899
-40.284,144.945
-40.269,144.98
-40.258,145.008
-40.249,145.037
-40.241,145.065
-40.229,145.101
-40.207,145.151
-40.172,145.216
-40.129,145.288
-40.087,145.36
-40.044,145.432
-39.999,145.492
-39.955,145.518
-39.914,145.51
-39.876,145.485
-39.837,145.458
-39.797,145.432
-39.75,145.399
-39.695,145.362
-39.634,145.322
-39.57,145.282
-39.508,145.239
-39.447,145.193
-39.4,145.13
-39.37,145.042
-39.359,144.933
-39.362,144.82
-39.367,144.709
-39.376,144.6
-39.373,144.511
-39.351,144.451
-39.307,144.409
-39.25,144.369
-39.194,144.327
-39.139,144.284
-39.1,144.217
-39.091,144.107
-39.117,143.96
-39.162,143.792
-39.216,143.601
-39.283,143.384
-39.357,143.164
-39.446,143.043
-39.505,143.009
-39.546,143.028
-39.59,143.049
-39.636,143.071
-39.662,143.13
-39.649,143.235
-39.603,143.374
-39.545,143.519
-39.492,143.66
-39.442,143.796
-39.382,143.898
-39.304,143.925
-39.218,143.861
-39.139,143.737
-39.071,143.604
-39.0,143.451
-39.002,143.28
-39.099,143.032
-39.286,142.779
-39.526,142.554
-39.772,142.339
-40.019,142.111
-40.231,141.966
-40.385,141.916
-40.526,141.96
-40.678,142.051
-40.835,142.154
-40.995,142.27
-41.15,142.415
-41.264,142.558
-41.329,142.647
-41.357,142.706
-41.386,142.773
-41.416,142.842
-41.446,142.873
-41.478,142.86
-41.522,142.82
-41.575,142.775
-41.633,142.717
-41.69,142.666
-41.724,142.613
-41.706,142.559
-41.633,142.518
-41.539,142.487
-41.446,142.457
-41.357,142.426
-41.273,142.414
-41.199,142.439
-41.135,142.492
-41.075,142.558
-41.017,142.624
-40.959,142.691
-40.907,142.733
-40.863,142.721
-40.831,142.649
-40.805,142.55
-40.78,142.454
-40.754,142.359
-40.731,142.28
-40.715,142.249
-40.704,142.269
-40.698,142.313
-40.691,142.359
-40.683,142.404
-40.678,142.435
-40.673,142.434
